game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
EA SPORTS UFC 4,https://www.trueachievements.com/game/EA-SPORTS-UFC-4/achievements,xbox-one,"803 / 2,927","470 / 1,000",14 / 27,Xbox Game Pass,,,28 hrs 7 mins,25 Nov 21,,25 May 23
Overwatch 2,https://www.trueachievements.com/game/Overwatch/achievements,xbox-one,"1,282 / 3,740","625 / 1,345",35 / 82,Owned,Playing now,,266 hrs 39 mins,09 Sep 17,,14 May 23
Far Cry 6,https://www.trueachievements.com/game/Far-Cry-6/achievements,xbox-one,"274 / 2,193","180 / 1,000",12 / 53,Owned,,,42 hrs 40 mins,06 Aug 22,,28 Apr 23
Skate 3,https://www.trueachievements.com/game/Skate-3/achievements,xbox-360,"552 / 3,505","320 / 1,000",18 / 47,Xbox Game Pass,,,,09 Jun 20,,16 Feb 23
Skyforge,https://www.trueachievements.com/game/Skyforge/achievements,xbox-one,"50 / 11,511","45 / 1,000",4 / 53,Owned,Playing now,,2 hrs 7 mins,14 Feb 23,,14 Feb 23
Hot Wheels Unleashed,https://www.trueachievements.com/game/Hot-Wheels-Unleashed/achievements,xbox-one,"99 / 4,489","80 / 1,000",6 / 44,Owned,Playing now,,1 hr 2 mins,09 Feb 23,,09 Feb 23
Yakuza Kiwami,https://www.trueachievements.com/game/Yakuza-Kiwami/achievements,xbox-one,"15 / 3,266","15 / 1,000",1 / 55,Xbox Game Pass,,,15 mins,05 Feb 23,,05 Feb 23
Age of Empires II: Definitive Edition,https://www.trueachievements.com/game/Age-of-Empires-II-Definitive-Edition/achievements,xbox-one,"42 / 7,529","30 / 1,075",6 / 110,Owned,Playing now,,1 hr 11 mins,05 Feb 23,,05 Feb 23
Call of Duty: Black Ops II,https://www.trueachievements.com/game/Call-of-Duty-Black-Ops-II/achievements,xbox-360,"4,068 / 4,067","2,000 / 2,000",90 / 90,Owned,,,,03 Apr 16,20 Dec 22,05 Feb 23
Fable III,https://www.trueachievements.com/game/Fable-3/achievements,xbox-360,"31 / 1,861","30 / 1,000",4 / 50,Xbox Game Pass,,,,11 Aug 20,,27 Jan 23
Grand Theft Auto V (Xbox One),https://www.trueachievements.com/game/Grand-Theft-Auto-V-Xbox-One/achievements,xbox-one,"1,394 / 7,909","690 / 1,750",36 / 77,Owned,,,1029 hrs 32 mins,19 May 17,,26 Jan 23
Risk of Rain 2,https://www.trueachievements.com/game/Risk-of-Rain-2/achievements,xbox-one,"354 / 1,631","300 / 1,000",12 / 37,Owned,,,4 hrs 18 mins,19 Oct 22,,25 Jan 23
DayZ,https://www.trueachievements.com/game/DayZ/achievements,xbox-one,"827 / 3,367","390 / 1,000",6 / 13,Xbox Game Pass,,,79 hrs 29 mins,11 May 20,,25 Jan 23
Fortnite,https://www.trueachievements.com/game/Fortnite/achievements,xbox-one,"800 / 6,112","450 / 1,000",29 / 45,Owned,,,1708 hrs 4 mins,14 Oct 17,,25 Jan 23
EA SPORTS UFC 3,https://www.trueachievements.com/game/EA-SPORTS-UFC-3/achievements,xbox-one,"623 / 5,616","285 / 1,000",11 / 32,Xbox Game Pass,,,21 hrs 27 mins,05 Aug 19,,15 Jan 23
Stranded Deep,https://www.trueachievements.com/game/Stranded-Deep/achievements,xbox-one,"98 / 5,961","80 / 1,000",4 / 35,Xbox Game Pass,,,24 mins,03 Jan 23,,03 Jan 23
MultiVersus,https://www.trueachievements.com/game/MultiVersus/achievements,xbox-one,"2,086 / 5,210","640 / 1,000",24 / 28,Owned,,,91 hrs 45 mins,20 Jul 22,,03 Jan 23
Minecraft,https://www.trueachievements.com/game/Minecraft/achievements,xbox-one,"3,002 / 5,666","1,520 / 2,570",70 / 110,Owned,,,499 hrs 9 mins,26 Aug 17,,21 Dec 22
Midnight Club: Los Angeles,https://www.trueachievements.com/game/Midnight-Club-Los-Angeles/achievements,xbox-360,"1,196 / 4,721","480 / 1,250",24 / 55,Owned,,,,07 May 21,,21 Dec 22
Apex Legends,https://www.trueachievements.com/game/Apex-Legends/achievements,xbox-one,"531 / 1,430","450 / 1,000",6 / 12,Owned,,,526 hrs 32 mins,07 Feb 19,,20 Dec 22
Tom Clancy's Rainbow Six Siege,https://www.trueachievements.com/game/Tom-Clancys-Rainbow-Six-Siege/achievements,xbox-one,"1,368 / 1,488","940 / 1,000",46 / 48,Xbox Game Pass,,,421 hrs 2 mins,25 Aug 18,,20 Dec 22
Grand Theft Auto: San Andreas,https://www.trueachievements.com/game/Grand-Theft-Auto-San-Andreas/achievements,xbox-360,"31 / 2,352","30 / 1,000",2 / 33,Owned,Playing now,,,21 Apr 20,,20 Dec 22
High On Life,https://www.trueachievements.com/game/High-On-Life/achievements,xbox-one,"1,143 / 2,441","675 / 1,000",24 / 32,Xbox Game Pass,,,16 hrs 24 mins,13 Dec 22,,19 Dec 22
ROBLOX,https://www.trueachievements.com/game/ROBLOX/achievements,xbox-one,"1,174 / 1,797","800 / 1,000",10 / 11,Owned,,,445 hrs 31 mins,22 May 17,,19 Dec 22
