game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
MLB The Show 23,https://www.trueachievements.com/game/MLB-The-Show-23/achievements,xbox-one,"67 / 2,586","60 / 1,000",2 / 25,Xbox Game Pass,,,2 hrs 8 mins,28 Mar 23,,02 Jun 23
F1 Manager 2022,https://www.trueachievements.com/game/F1-Manager-2022/achievements,xbox-one,"211 / 2,004","175 / 1,000",11 / 26,Owned,Playing now,,7 hrs 8 mins,09 Sep 22,,21 May 23
Spyro Reignited Trilogy,https://www.trueachievements.com/game/Spyro-Reignited-Trilogy/achievements,xbox-one,"833 / 5,373","605 / 3,000",25 / 105,Owned,,,14 hrs 36 mins,22 Nov 18,,06 Apr 23
Kingdom Rush Frontiers,https://www.trueachievements.com/game/Kingdom-Rush-Frontiers/achievements,xbox-one,"31 / 1,665","30 / 1,000",5 / 85,Owned,Playing now,,21 mins,30 Mar 23,,30 Mar 23
Cities: Skylines,https://www.trueachievements.com/game/Cities-Skylines/achievements,xbox-one,"6 / 5,305","5 / 1,015",1 / 39,Xbox Game Pass,,,38 mins,23 Mar 23,,23 Mar 23
Age of Empires: Definitive Edition (Windows),https://www.trueachievements.com/game/Age-of-Empires-Definitive-Edition/achievements,windows,"1,845 / 1,932","1,210 / 1,250",42 / 44,PC Game Pass,,,7 hrs 16 mins,21 Mar 23,,22 Mar 23
Madden NFL 23,https://www.trueachievements.com/game/Madden-NFL-23/achievements,xbox-series-x-s,"291 / 4,319","200 / 1,000",4 / 23,Owned,Playing now,,6 hrs 43 mins,19 Mar 23,,20 Mar 23
Beacon Pines,https://www.trueachievements.com/game/Beacon-Pines/achievements,xbox-one,"100 / 1,638","100 / 1,000",1 / 10,Xbox Game Pass,,,36 mins,07 Mar 23,,07 Mar 23
Age of Empires II: Definitive Edition,https://www.trueachievements.com/game/Age-of-Empires-II-Definitive-Edition/achievements,xbox-one,"42 / 7,515","20 / 1,075",4 / 110,Owned,Playing now,,25 hrs 36 mins,09 Apr 20,,04 Mar 23
Hogwarts Legacy,https://www.trueachievements.com/game/Hogwarts-Legacy/achievements,xbox-one,"121 / 1,998","105 / 1,000",9 / 45,Owned,Playing now,,54 hrs 3 mins,16 Feb 23,,02 Mar 23
Football Manager 2023 Console,https://www.trueachievements.com/game/Football-Manager-2023/achievements,xbox-one,"367 / 2,414","235 / 1,000",17 / 41,Owned,Playing now,,15 hrs 49 mins,22 Jan 23,,14 Feb 23
Forza Horizon 5,https://www.trueachievements.com/game/Forza-Horizon-5/achievements,xbox-one,"3,052 / 4,915","1,300 / 1,765",74 / 97,Owned,Playing now,,130 hrs 38 mins,05 Nov 21,,30 Nov 22
Halo Infinite,https://www.trueachievements.com/game/Halo-Infinite/achievements,xbox-one,"994 / 3,769","615 / 1,600",57 / 119,Owned,Playing now,,145 hrs 13 mins,15 Nov 21,,30 Nov 22
LEGO Star Wars: The Skywalker Saga,https://www.trueachievements.com/game/LEGO-Star-Wars-The-Skywalker-Saga/achievements,xbox-one,"62 / 3,255","50 / 1,000",4 / 45,Owned,Playing now,,1 hr 3 mins,29 Nov 22,,29 Nov 22
Cricket 22,https://www.trueachievements.com/game/Cricket-22/achievements,xbox-one,"1,528 / 3,464","430 / 1,000",18 / 30,Xbox Game Pass,,,6 hrs 58 mins,14 Nov 22,,24 Nov 22
PAW Patrol: Mighty Pups Save Adventure Bay,https://www.trueachievements.com/game/PAW-Patrol-Mighty-Pups-Save-Adventure-Bay/achievements,xbox-one,"1,534 / 1,534","1,000 / 1,000",30 / 30,Xbox Game Pass,,,5 hrs 27 mins,20 May 22,14 Nov 22,14 Nov 22
NHL 22 (Xbox One),https://www.trueachievements.com/game/NHL-22-Xbox-One/achievements,xbox-one,"82 / 3,931","45 / 1,000",3 / 47,Owned,Playing now,,26 hrs 5 mins,22 Oct 22,,22 Oct 22
art of rally,https://www.trueachievements.com/game/Art-of-Rally/achievements,xbox-one,"10 / 3,817","10 / 1,000",1 / 43,No longer have,,,5 mins,15 Oct 22,,15 Oct 22
Teenage Mutant Ninja Turtles: Shredder's Revenge,https://www.trueachievements.com/game/Teenage-Mutant-Ninja-Turtles-Shredders-Revenge/achievements,xbox-one,"25 / 2,799","25 / 1,000",1 / 30,Xbox Game Pass,,,13 mins,15 Oct 22,,15 Oct 22
Stellaris: Console Edition,https://www.trueachievements.com/game/Stellaris-Console-Edition/achievements,xbox-one,"1,489 / 6,034","745 / 2,055",33 / 68,Owned,Playing now,,139 hrs 16 mins,19 Nov 19,,02 Oct 22
F1 22,https://www.trueachievements.com/game/F1-22/achievements,xbox-one,"570 / 3,271","280 / 1,000",16 / 50,Owned,Playing now,,11 hrs 39 mins,15 Aug 22,,23 Sep 22
"I, Zombie",https://www.trueachievements.com/game/I-Zombie/achievements,xbox-one,"315 / 1,343","300 / 1,000",5 / 12,Owned,Playing now,,24 mins,18 Sep 22,,18 Sep 22
Assassin's Creed,https://www.trueachievements.com/game/Assassins-Creed/achievements,xbox-360,"75 / 1,592","70 / 1,000",5 / 44,Owned,,,,31 Jan 08,,16 Sep 22
Lost Words: Beyond the Page,https://www.trueachievements.com/game/Lost-Words-Beyond-the-Page/achievements,xbox-one,"390 / 1,393","325 / 1,000",9 / 21,No longer have,,,3 hrs 24 mins,05 Sep 22,,09 Sep 22
Tom Clancy's Ghost Recon Breakpoint,https://www.trueachievements.com/game/Tom-Clancys-Ghost-Recon-Breakpoint/achievements,xbox-one,"77 / 2,018","60 / 1,000",4 / 50,Owned,Playing now,,3 hrs 20 mins,05 Aug 22,,06 Aug 22
