game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Tell Me Why,https://www.trueachievements.com/game/Tell-Me-Why/achievements,xbox-one,325 / 684,250 / 500,6 / 10,PC Game Pass,,,5 hrs 55 mins,Yesterday,,Yesterday
Burnout Paradise Remastered,https://www.trueachievements.com/game/Burnout-Paradise-Remastered/achievements,xbox-one,"778 / 6,216","240 / 1,000",17 / 56,Xbox Game Pass,,,8 hrs 38 mins,19 Sep 22,,Yesterday
Planet of Lana,https://www.trueachievements.com/game/Planet-of-Lana/achievements,xbox-one,"147 / 3,849","110 / 1,000",5 / 25,Xbox Game Pass,,,51 mins,06 Jun 23,,06 Jun 23
Gems of War,https://www.trueachievements.com/game/Gems-of-War/achievements,xbox-one,"388 / 2,170","270 / 1,070",10 / 21,Owned,Playing now,,5 hrs 20 mins,30 Apr 23,,05 Jun 23
Ravenlok,https://www.trueachievements.com/game/Ravenlok/achievements,xbox-one,"1,746 / 1,746","1,000 / 1,000",50 / 50,Owned,Playing now,,4 hrs 57 mins,03 Jun 23,05 Jun 23,05 Jun 23
Dicey Dungeons,https://www.trueachievements.com/game/Dicey-Dungeons/achievements,xbox-one,"863 / 3,434","440 / 1,000",26 / 53,PC Game Pass,,,29 mins,09 Jan 23,,03 Jun 23
Woodle Tree Adventures,https://www.trueachievements.com/game/Woodle-Tree-Adventures/achievements,xbox-one,"1,080 / 1,080","1,000 / 1,000",10 / 10,Owned,Playing now,,2 hrs 37 mins,02 Jun 23,03 Jun 23,03 Jun 23
Adios,https://www.trueachievements.com/game/Adios/achievements,xbox-one,"1,208 / 1,208","1,000 / 1,000",25 / 25,Owned,Playing now,,44 mins,01 Jun 23,01 Jun 23,01 Jun 23
Sunset Overdrive,https://www.trueachievements.com/game/Sunset-Overdrive/achievements,xbox-one,"445 / 2,689","315 / 1,000",17 / 64,Xbox Game Pass,,,,09 Jul 22,,31 May 23
Lawn Mowing Simulator,https://www.trueachievements.com/game/Lawn-Mowing-Simulator/achievements,xbox-one,"7,524 / 7,524","1,390 / 1,390",54 / 54,Owned,Playing now,,90 hrs 8 mins,23 Mar 22,31 May 23,31 May 23
Rare Replay,https://www.trueachievements.com/game/Rare-Replay/achievements,xbox-one,"15,237 / 27,522","2,885 / 4,000",149 / 200,Xbox Game Pass,Playing now,,,21 Aug 22,,28 May 23
Rainbow Billy: The Curse of the Leviathan,https://www.trueachievements.com/game/Rainbow-Billy-The-Curse-of-the-Leviathan/achievements,xbox-one,"188 / 2,042","140 / 1,000",7 / 39,Xbox Game Pass,,,1 hr 41 mins,24 Apr 23,,23 May 23
GoldenEye 007,https://www.trueachievements.com/game/GoldenEye-007/achievements,xbox-one,"882 / 3,246","420 / 1,000",22 / 55,Owned,Playing now,,5 hrs 8 mins,02 Feb 23,,22 May 23
Hoa,https://www.trueachievements.com/game/Hoa/achievements,xbox-one,"1,470 / 1,470","1,000 / 1,000",19 / 19,Owned,Playing now,,2 hrs 31 mins,21 May 23,21 May 23,21 May 23
Wolfenstein: The New Order (Windows),https://www.trueachievements.com/game/Wolfenstein-The-New-Order-Windows/achievements,windows,"491 / 2,193","300 / 1,000",23 / 50,PC Game Pass,,,31 hrs 15 mins,26 May 22,,19 May 23
Full Throttle Remastered,https://www.trueachievements.com/game/Full-Throttle-Remastered/achievements,xbox-one,"1,289 / 1,289","1,000 / 1,000",40 / 40,PC Game Pass,,,1 hr 45 mins,18 May 23,18 May 23,18 May 23
Pentiment,https://www.trueachievements.com/game/Pentiment/achievements,xbox-one,"2,056 / 2,056","1,000 / 1,000",41 / 41,Xbox Game Pass,,,23 hrs 13 mins,15 May 23,17 May 23,17 May 23
The Last Case of Benedict Fox,https://www.trueachievements.com/game/The-Last-Case-of-Benedict-Fox/achievements,xbox-one,"3,093 / 3,093","1,000 / 1,000",32 / 32,Xbox Game Pass,Done with,,13 hrs 17 mins,06 May 23,14 May 23,14 May 23
Tomb Raider,https://www.trueachievements.com/game/Tomb-Raider/achievements,xbox-360,"198 / 1,985","160 / 1,000",12 / 50,Owned,Playing now,,,25 Oct 21,,13 May 23
Far Cry 5,https://www.trueachievements.com/game/Far-Cry-5/achievements,xbox-one,"3,416 / 3,759","1,545 / 1,665",62 / 71,Xbox Game Pass,Backlog,,62 hrs 40 mins,01 Jul 22,,12 May 23
Grounded,https://www.trueachievements.com/game/Grounded/achievements,xbox-one,"8,400 / 8,400","2,800 / 2,800",41 / 41,PC Game Pass,,,3 hrs 22 mins,11 Nov 22,04 May 23,04 May 23
Star Wars Episode I Racer,https://www.trueachievements.com/game/Star-Wars-Episode-I-Racer/achievements,xbox-one,"1,942 / 1,942","1,000 / 1,000",29 / 29,Owned,Playing now,,1 hr 9 mins,04 May 23,04 May 23,04 May 23
SokoBunny,https://www.trueachievements.com/game/SokoBunny/achievements,xbox-one,"4,600 / 4,600","4,000 / 4,000",54 / 54,Owned,Playing now,,2 hrs 54 mins,01 May 23,02 May 23,02 May 23
The Darkness,https://www.trueachievements.com/game/The-Darkness/achievements,xbox-360,"2,356 / 2,356","1,000 / 1,000",50 / 50,Owned,Done with,,,16 Feb 23,10 Mar 23,01 May 23
Bunny Parking,https://www.trueachievements.com/game/Bunny-Parking/achievements,xbox-one,"4,906 / 4,906","4,000 / 4,000",49 / 49,Owned,Playing now,,4 hrs 48 mins,25 Apr 23,30 Apr 23,30 Apr 23
Death Stranding (Windows),https://www.trueachievements.com/game/DEATH-STRANDING/achievements,windows,"4,494 / 4,494","1,000 / 1,000",63 / 63,Xbox Game Pass,,,135 hrs 40 mins,25 Aug 22,29 Apr 23,29 Apr 23
Among Us,https://www.trueachievements.com/game/Among-Us/achievements,xbox-one,"2,886 / 3,944","1,000 / 1,180",31 / 33,PC Game Pass,,,17 hrs 34 mins,08 Oct 22,,27 Apr 23
Bugsnax,https://www.trueachievements.com/game/Bugsnax/achievements,xbox-one,"2,570 / 2,570","1,000 / 1,000",30 / 30,No longer have,,,17 hrs 29 mins,17 Apr 23,20 Apr 23,20 Apr 23
High On Life,https://www.trueachievements.com/game/High-On-Life/achievements,xbox-one,"2,441 / 2,441","1,000 / 1,000",32 / 32,Xbox Game Pass,,,41 hrs 9 mins,15 Dec 22,17 Apr 23,17 Apr 23
Lamentum,https://www.trueachievements.com/game/Lamentum/achievements,xbox-one,"3,067 / 3,067","1,000 / 1,000",19 / 19,Owned,Playing now,,5 hrs 48 mins,16 Apr 23,16 Apr 23,16 Apr 23
Vampire Survivors,https://www.trueachievements.com/game/Vampire-Survivors/achievements,xbox-one,"2,526 / 2,525","1,440 / 1,440",184 / 184,PC Game Pass,,,53 hrs 43 mins,02 Jan 23,14 Apr 23,14 Apr 23
Halo: Spartan Assault,https://www.trueachievements.com/game/Halo-Spartan-Assault/achievements,xbox-one,"2,410 / 3,664","720 / 1,000",26 / 30,Xbox Game Pass,Playing now,,,28 Jul 22,,13 Apr 23
Olija,https://www.trueachievements.com/game/Olija/achievements,xbox-one,"1,766 / 1,766","1,000 / 1,000",10 / 10,PC Game Pass,,,4 hrs 49 mins,08 Apr 23,09 Apr 23,09 Apr 23
Cooking Simulator (Windows),https://www.trueachievements.com/game/Cooking-Simulator-Windows/achievements,windows,"2,769 / 2,768","2,000 / 2,000",73 / 73,Owned,Playing now,,4 mins,05 Apr 23,05 Apr 23,05 Apr 23
Death's Door (Windows),https://www.trueachievements.com/game/Deaths-Door-Windows/achievements,windows,"1,654 / 1,654","1,000 / 1,000",24 / 24,PC Game Pass,,,26 hrs 19 mins,01 Apr 23,04 Apr 23,04 Apr 23
Twelve Minutes,https://www.trueachievements.com/game/12-Minutes/achievements,xbox-one,"1,684 / 1,684","1,000 / 1,000",12 / 12,No longer have,,,5 hrs 51 mins,09 Jun 22,02 Apr 23,02 Apr 23
Paper Ghost Stories: 7PM,https://www.trueachievements.com/game/Paper-Ghost-Stories-7PM/achievements,xbox-one,"1,065 / 1,065","1,000 / 1,000",20 / 20,Owned,Playing now,,52 mins,30 Mar 23,31 Mar 23,31 Mar 23
INSIDE,https://www.trueachievements.com/game/Inside/achievements,xbox-one,"1,429 / 1,429","1,000 / 1,000",14 / 14,Xbox Game Pass,,,2 hrs 54 mins,30 Mar 23,30 Mar 23,30 Mar 23
Mass Effect Legendary Edition,https://www.trueachievements.com/game/Mass-Effect-Legendary-Edition/achievements,xbox-one,"25 / 5,495","25 / 2,915",1 / 127,Xbox Game Pass,,,4 hrs 49 mins,28 Mar 23,,28 Mar 23
ClusterTruck,https://www.trueachievements.com/game/Clustertruck/achievements,xbox-one,"2,635 / 4,103","800 / 1,000",12 / 13,No longer have,,,19 hrs 52 mins,21 Mar 23,,27 Mar 23
Kraken Academy!!,https://www.trueachievements.com/game/Kraken-Academy/achievements,xbox-one,"1,493 / 1,493","1,000 / 1,000",48 / 48,No longer have,,,9 hrs 30 mins,25 Mar 23,26 Mar 23,26 Mar 23
Chinatown Detective Agency,https://www.trueachievements.com/game/Chinatown-Detective-Agency/achievements,xbox-one,"1,678 / 1,678","1,000 / 1,000",16 / 16,No longer have,,,11 hrs 41 mins,24 Mar 23,25 Mar 23,25 Mar 23
Prizma Puzzle Prime (Windows),https://www.trueachievements.com/game/Prizma-Puzzle-Prime-Windows/achievements,windows,"2,084 / 2,083","2,000 / 2,000",16 / 16,Owned,Done with,,11 mins,18 Feb 23,22 Mar 23,22 Mar 23
The Darkness II,https://www.trueachievements.com/game/The-Darkness-II/achievements,xbox-360,"1,532 / 1,532","1,000 / 1,000",50 / 50,Owned,Done with,,,15 Mar 23,20 Mar 23,20 Mar 23
Killer Instinct,https://www.trueachievements.com/game/Killer-Instinct/achievements,xbox-one,"9,690 / 30,620","2,660 / 4,935",263 / 464,PC Game Pass,,,50 hrs 19 mins,12 Sep 22,,20 Mar 23
Gears of War: Ultimate Edition (Windows),https://www.trueachievements.com/game/Gears-of-War-Ultimate-Edition-Windows-10/achievements,windows,"3,992 / 6,615","1,090 / 1,250",51 / 56,Owned,Backlog,,,11 May 22,,14 Mar 23
Ballotron Oceans (Windows),https://www.trueachievements.com/game/Ballotron-Oceans-Windows-10/achievements,windows,"2,092 / 2,092","2,000 / 2,000",15 / 15,Owned,Done with,,27 mins,11 Mar 23,14 Mar 23,14 Mar 23
Marvel's Guardians of the Galaxy,https://www.trueachievements.com/game/Marvels-Guardians-of-the-Galaxy/achievements,xbox-one,"1,591 / 1,591","1,000 / 1,000",58 / 58,No longer have,,,24 hrs 42 mins,08 Mar 23,13 Mar 23,13 Mar 23
LEGO Star Wars: The Skywalker Saga,https://www.trueachievements.com/game/LEGO-Star-Wars-The-Skywalker-Saga/achievements,xbox-one,"1,265 / 3,255","545 / 1,000",27 / 45,Xbox Game Pass,Backlog,,148 hrs 7 mins,10 Dec 22,,10 Mar 23
Medal of Honor: Airborne,https://www.trueachievements.com/game/Medal-of-Honor-Airborne/achievements,xbox-360,"4,015 / 4,015","1,000 / 1,000",46 / 46,Xbox Game Pass,,,,28 Jul 22,05 Feb 23,09 Mar 23
Potion Craft: Alchemist Simulator,https://www.trueachievements.com/game/Potion-Craft/achievements,xbox-one,"5,770 / 5,770","1,000 / 1,000",29 / 29,Owned,Done with,,99 hrs 48 mins,14 Dec 22,08 Mar 23,08 Mar 23
Young Souls,https://www.trueachievements.com/game/Young-Souls/achievements,xbox-one,"2,746 / 2,746","1,000 / 1,000",33 / 33,No longer have,,,5 hrs 54 mins,06 Mar 23,07 Mar 23,07 Mar 23
Kentucky Route Zero: TV Edition,https://www.trueachievements.com/game/Kentucky-Route-Zero/achievements,xbox-one,"2,578 / 2,578","1,000 / 1,000",24 / 24,No longer have,,,12 hrs 8 mins,03 Mar 23,06 Mar 23,06 Mar 23
Minecraft (Windows),https://www.trueachievements.com/game/Minecraft-Windows-10/achievements,windows,"7,503 / 7,503","2,820 / 2,820",122 / 122,PC Game Pass,,,16 hrs 53 mins,02 Mar 23,03 Mar 23,03 Mar 23
Minecraft,https://www.trueachievements.com/game/Minecraft/achievements,xbox-one,"6,776 / 6,775","2,820 / 2,820",122 / 122,Xbox Game Pass,,,15 hrs 42 mins,24 Aug 22,02 Mar 23,02 Mar 23
Smart Moves,https://www.trueachievements.com/game/Smart-Moves/achievements,xbox-one,"5,496 / 5,495","5,000 / 5,000",32 / 32,Owned,Done with,,4 hrs 56 mins,01 Mar 23,02 Mar 23,02 Mar 23
Butterfly 2,https://www.trueachievements.com/game/Butterfly-2/achievements,xbox-one,"3,158 / 3,158","3,000 / 3,000",20 / 20,Owned,Done with,,24 mins,01 Mar 23,01 Mar 23,01 Mar 23
Butterfly,https://www.trueachievements.com/game/Butterfly/achievements,xbox-one,"4,193 / 4,192","4,000 / 4,000",25 / 25,Owned,Done with,,43 mins,01 Mar 23,01 Mar 23,01 Mar 23
Synchro Hedgehogs,https://www.trueachievements.com/game/Synchro-Hedgehogs/achievements,xbox-one,"3,141 / 3,140","3,000 / 3,000",20 / 20,Owned,Done with,,1 hr 5 mins,01 Mar 23,01 Mar 23,01 Mar 23
Smart Moves 2,https://www.trueachievements.com/game/Smart-Moves-2/achievements,xbox-one,"3,088 / 3,088","3,000 / 3,000",20 / 20,Owned,Done with,,4 mins,01 Mar 23,01 Mar 23,01 Mar 23
2 Synchro Hedgehogs,https://www.trueachievements.com/game/2-Synchro-Hedgehogs/achievements,xbox-one,"3,106 / 3,105","3,000 / 3,000",20 / 20,Owned,Done with,,34 mins,01 Mar 23,01 Mar 23,01 Mar 23
Microsoft Sudoku (UWP),https://www.trueachievements.com/game/Microsoft-Sudoku/achievements,windows,"1,444 / 1,893","850 / 1,000",41 / 45,Owned,Playing now,,162 hrs 38 mins,01 Nov 22,,28 Feb 23
Dead Space: Ignition,https://www.trueachievements.com/game/Dead-Space-Ignition/achievements,xbox-360,349 / 349,200 / 200,12 / 12,Xbox Game Pass,,,,27 Feb 23,28 Feb 23,28 Feb 23
Gears 5,https://www.trueachievements.com/game/Gears-5/achievements,xbox-one,"2,042 / 17,972","595 / 2,395",66 / 173,PC Game Pass,,,50 hrs 28 mins,03 Feb 23,,27 Feb 23
SOMA,https://www.trueachievements.com/game/SOMA/achievements,xbox-one,"1,377 / 1,377","1,000 / 1,000",10 / 10,Xbox Game Pass,,,5 hrs 55 mins,27 Feb 23,27 Feb 23,27 Feb 23
Ben 10: Power Trip,https://www.trueachievements.com/game/Ben-10-Power-Trip/achievements,xbox-one,"1,527 / 3,454","625 / 1,000",17 / 28,PC Game Pass,,,17 hrs 8 mins,11 Jan 23,,24 Feb 23
Ballotron,https://www.trueachievements.com/game/Ballotron/achievements,xbox-one,"3,279 / 3,279","3,000 / 3,000",20 / 20,Owned,Done with,,28 mins,23 Feb 23,23 Feb 23,23 Feb 23
The Walking Dead (Windows),https://www.trueachievements.com/game/The-Walking-Dead-Season-One/achievements,windows,"1,362 / 1,362","1,000 / 1,000",48 / 48,Xbox Game Pass,,,29 hrs 33 mins,28 Dec 22,19 Feb 23,19 Feb 23
Yakuza 3 Remastered,https://www.trueachievements.com/game/Yakuza-3/achievements,xbox-one,"136 / 3,383","90 / 1,000",6 / 50,Xbox Game Pass,,,7 hrs 41 mins,25 Jun 22,,14 Feb 23
